"Slider.v1.0.12","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@5:1","Just get me the Stick and we can move on to the real work.","막대기만 가져오면 진짜 일을 시작할 수 있어.",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@6:0","Great work, intern. In fact, you were the fastest to finish training of all the new hires!","잘했네, 인턴. 사실, 자네는 지금까지 신입들 중에 가장 빨리 교육을 마쳤어!",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@7:0","Oh shoot! I'm late for stand up. You should come too!","이런! 회의에 늦었군. 자네도 와야 해!",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:0","Alright, let's give it 5 minutes for everyone to get here.","좋아, 모두 오기를 5분 정도 기다리지.",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:1",".........",".........",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:2","Okay well let's just get started then. Justin?","그럼 이제 시작하지. 저스틴?",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:3","Great, I'll definetely come by when I have time.","좋아, 시간 나면 꼭 들르겠네.",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:4","Joe, how about you?","조, 자네는 어떤가?",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:5","Sounds good, don't hesitate to ask around for help!","좋군, 도움이 필요하면 주변에 물어보는 걸 망설이지 말게!",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:6","Well it looks like our other new hires are busy. Before we wrap up though...","다른 신입들은 바빠 보이는군. 마무리하기 전에...",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@8:7","Would everyone please welcome the new intern!","모두 새 인턴을 환영해 주게!",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@9:0","Intern, we have some clients outside that might need some help. Think you can handle that?","인턴, 밖에 도움이 필요한 고객들이 있네. 자네가 처리할 수 있겠나?",
"Map/EightPuzzle/STile (3)/Objects/Upstairs/Barron@9:1","Great! Report back when you're finished.","좋아! 끝나면 보고하게.",
"Map/EightPuzzle/STile (4)/Objects/Kevin@0:0","Oh hey again. Do you work here?","아, 다시보네, 안녕. 여기서 일해?",
"Map/EightPuzzle/STile (4)/Objects/Kevin@0:1","Sweet, can I get one of the new Ships you guys have?","좋네, 여기서 새로 나온 배 하나 구할 수 있을까?",
"Map/EightPuzzle/STile (4)/Objects/Kevin@1:0","Thanks! This is... kinda small...","고마워! 근데, 이거... 좀 작네...",
"Map/EightPuzzle/STile (4)/Objects/Kevin@1:1","Do you think you could help my partner too?","내 동업자도 좀 도와줄 수 있어?",
"Map/EightPuzzle/STile (4)/Objects/Kevin@2:0","Tell your boss you did great!","사장님께 잘 해줬다고 말씀드릴게!",
"Map/EightPuzzle/STile (4)/Objects/Kevin@3:0","Hmmm... I wonder if that ship I got will float?","흠... 내가 받은 배가 떠다닐 수 있을지 궁금하네.",
"Map/EightPuzzle/STile (4)/Objects/Kevin@3:1","Float my boat, boat my float.","배를 띄워 보자, 배를 띄워 보자.",
"Map/EightPuzzle/STile (4)/Objects/Kevin@4:0","...","...",
"Map/EightPuzzle/STile (4)/Objects/Pierre@0:0","Oh hey again! I heard there was a new start up around here?","아, 안녕하신가! 이 근처에 새로운 스타트업이 생겼다고 들었는데?",
"Map/EightPuzzle/STile (4)/Objects/Pierre@0:1","My order? Oh uh....... Can I get a.......","내 주문? 아, 음....... 저기.......",
"Map/EightPuzzle/STile (4)/Objects/Pierre@0:2","Could I get a fish right now?","지금 물고기 한 마리 받을 수 있을까?",
"Map/EightPuzzle/STile (4)/Objects/Pierre@1:0","Amazing! It's so artificial!","멋지구만! 정말 인공적이야!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@2:0","Oh is this where you're supposed to order shapes from?","아, 여기서 도형을 주문하는 건가?",
"Map/EightPuzzle/STile (4)/Objects/Pierre@2:1","That fish you gave me was quite nice earlier but... it was a bit hard to transport.","아까 자네가 줬던 물고기가 꽤 좋았는데... 운반하기가 좀 어려웠다네.",
"Map/EightPuzzle/STile (4)/Objects/Pierre@2:2","Do you think you could get me a Fish Bowl so I could bring it around with me?","혹시 어항을 하나 구해줄 수 있을까? 그러면 물고기를 가지고 다닐 수 있을 것 같아서.",
"Map/EightPuzzle/STile (4)/Objects/Pierre@3:0","Woah! A circle!","오! 동그랗구만!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@3:1","Can you put the fish in it for me too? The whole package?!","물고기도 넣어줄 수 있나? 전체 패키지로?!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@4:0","Wow! This is so convenient!","오! 정말 편리하군!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@4:1","Thanks for all your help!","도와줘서 정말 고맙네!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@5:0","Thanks for all your help!","도와줘서 정말 고맙네!",
"Map/EightPuzzle/STile (4)/Objects/Pierre@6:0","...","...",
"Map/EightPuzzle/STile (5)/All Tile Maps/Tile Maps/Decorations/RaceFlag/Restart Race Fake NPC@0:0","Put the track back together!","경주 트랙을 다시 조립하세요!",
"Map/EightPuzzle/STile (5)/All Tile Maps/Tile Maps/Decorations/RaceFlag/Restart Race Fake NPC@1:0","Restart Race?","경주 대결을 다시 시작하시겠습니까?",
"Map/EightPuzzle/STile (5)/Objects/Chad@0:0","Explorer! Haha this time you stand no chance!","탐험가! 하하, 넌 이번엔 나한테 쳐발릴 거야!",
"Map/EightPuzzle/STile (5)/Objects/Chad@0:1","I challenge you to a race! And you're no match thanks to the artifact I found.","이 몸에게 달리기 경주에 도전할 기회를 주지! 내가 찾아낸 유물 덕에 넌 내 상대가 안 된다고, 꼬맹아.",
"Map/EightPuzzle/STile (5)/Objects/Chad@0:2","We'll race to the bell.","저어기 종까지 달리는 거다.",
"Map/EightPuzzle/STile (5)/Objects/Chad@0:3","We just need a Flag to mark the start.","출발점 표시할 깃발만 있으면 되겠군.",
"Map/EightPuzzle/STile (5)/Objects/Chad@1:0","<var>jungleChadSpeak</var>","<var>jungleChadSpeak</var>",
"Map/EightPuzzle/STile (5)/Objects/Chad@2:0","<var>jungleChadSpeak</var>","<var>jungleChadSpeak</var>",
"Map/EightPuzzle/STile (5)/Objects/Chad@3:0","<var>jungleChadSpeak</var>","<var>jungleChadSpeak</var>",
"Map/EightPuzzle/STile (5)/Objects/Chad@4:0","woAh.. wAH!","으우.. 아!",
"Map/EightPuzzle/STile (5)/Objects/Chad@4:1","How did you... 
augh... my ankles!","네가 어떻게... 
으윽... 내 발목!",
"Map/EightPuzzle/STile (5)/Objects/Chad@5:0","How could this 
happen to me?","어떻게 이 몸한테 
이런 일이 일어날 수가 있지?",
"Map/EightPuzzle/STile (5)/Objects/Chad@6:0","I should-I should go...","나,난 가봐야겠어...",
"Map/EightPuzzle/STile (5)/Objects/Chad@7:0","...","...",
"Map/EightPuzzle/STile (5)/Objects/Chad@Go:0","GO!","GO!",
"Map/EightPuzzle/STile (5)/Objects/Chad@NoCheating:0","Hey, no changing the track before the race is done!","Hey, no changing the track before the race is done!",
"Map/EightPuzzle/STile (5)/Objects/Chad@ReadyToRace:0","Ready to race?","Ready to race?",
"Map/EightPuzzle/STile (5)/Objects/Chad@ResetTrackToBell:0","Reset the track to the bell.","Reset the track to the bell.",
"Map/EightPuzzle/STile (5)/Objects/Chad@SetUpATrackToTheBell:0","Race time! Set up the race track following these cones to the bell.","Race time! Set up the race track following these cones to the bell.",
"Map/EightPuzzle/STile (5)/Objects/Chad@TooEasy:0","Pfft, too easy. Come back when you're fast enough to compete with me.","Pfft, too easy. Come back when you're fast enough to compete with me.",
"Map/EightPuzzle/STile (5)/Objects/Chad@WannaTryAgain:0","Wanna try again, bozo?","Wanna try again, bozo?",
"Map/EightPuzzle/STile (5)/Objects/Chad@WonXTimes:0","Hah, I've won <numTimesChadWon/> times now. We can run it back however many times you want.","Hah, I've won <numTimesChadWon/> times now. We can run it back however many times you want.",
"Map/EightPuzzle/STile (5)/Objects/Upstairs/Breadge NPC@0:0","Wanna know how I got so swole?","내가 어떻게 이렇게 몸짱이 됐는지 알고 싶어?",
"Map/EightPuzzle/STile (5)/Objects/Upstairs/Breadge NPC@0:1","Every time I see a blob I do 1 push up.","방울 녀석들 볼 때마다 팔굽혀펴기를 1개씩 하거든.",
"Map/EightPuzzle/STile (5)/Objects/Upstairs/Breadge NPC@0:2","Haha anyway, I bought the wrong thing earlier today.","하하 그나저나, 오늘 잘못된 걸 사왔네.",
"Map/EightPuzzle/STile (5)/Objects/Upstairs/Breadge NPC@0:3","I'll trade you some Breadge if you give me some Gluten-Free Bread.","글루텐-프리 빵 좀 구해다 줄 수 있으면 내가 가진 빵 조각 좀 나눠 줄게.",
"Map/EightPuzzle/STile (5)/Objects/Upstairs/Breadge NPC@1:0","Haha sweet, here you go.","하하 좋아, 여기 있어.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@0:0","Hey! Do you work here?","안녕하세요! 여기서 일하시나요?",
"Map/EightPuzzle/STile (7)/Objects/Contractor@0:1","MRI contracted us to fix this bridge. We'll need a Rail and a Minecart.","MRI와 계약을 맺었는데 저희에게 이 다리를 고치라고 하더라구요. 레일과 광산 수레가 필요할 거예요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@0:2","The thing is, we only recovered enough supplies to fix one of them.","문제는 저희가 회수한 자재로는 둘 중 하나만 고칠 수 있다는 거죠.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@0:3","Can you bring me a Rail or a Minecart? We'll handle the rest.","레일이나 광산 수레 중 하나만 가져다 주실 수 있나요? 나머지는 저희가 처리할게요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@1:0","Wow you got the Rail for us!","와, 레일을 구해오셨군요!",
"Map/EightPuzzle/STile (7)/Objects/Contractor@1:1","Let my friend know and he'll fix the bridge. Or...","제 동료에게 알려주면 다리를 고칠 거예요. 아니면...",
"Map/EightPuzzle/STile (7)/Objects/Contractor@1:2","If you get a Minecart too, you can have the extra supplies.","광산 수레도 구해오시면, 남은 자재를 가져가셔도 돼요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@2:0","Wow you got the Minecart for us!","와, 광산 수레를 구해오셨군요!",
"Map/EightPuzzle/STile (7)/Objects/Contractor@2:1","Let my friend know and he'll fix the bridge. Or...","제 동료에게 알려주면 다리를 고칠 거예요. 아니면...",
"Map/EightPuzzle/STile (7)/Objects/Contractor@2:2","If you get a Rail too, you can have the extra supplies.","레일도 구해오시면, 남은 자재를 가져가셔도 돼요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@3:0","Woah... you actually did it!","와... 정말 해내셨군요!",
"Map/EightPuzzle/STile (7)/Objects/Contractor@3:1","I'll let my friend know to make it worth your while.","동료에게 말해서 보답을 해드리도록 할게요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@4:0","We couldn't have done it without you.","당신 없이는 해내지 못했을 거예요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@5:0","Oh, hi again.","아, 다시 뵙네요.",
"Map/EightPuzzle/STile (7)/Objects/Contractor@5:1","I'm just here to confirm the bridge stays functional.","다리가 괜찮은가 확인하러 왔어요.",
"Map/EightPuzzle/STile (7)/Objects/Repairman@0:0","This place is so dangerous... did you see that giant hole?","이 곳은 정말 위험해요... 저 거대한 구멍 보셨나요? 아...",
"Map/EightPuzzle/STile (7)/Objects/Repairman@0:1","Anyway, we'll use the extra supplies to fix what you don't give us.","어쨌든... 당신이 주지 않으실거면 남은 자재로 어떻게든 고쳐 봐야죠...",
"Map/EightPuzzle/STile (7)/Objects/Repairman@0:2","Or... if you give us both the rails and the cart...","혹시... 레일과 수레 둘 다 주실 수 있나요..?",
"Map/EightPuzzle/STile (7)/Objects/Repairman@0:3","I can try to figure out some bonus to give you.","그러면 뭔가 보너스를 드릴 방법을 찾아볼게요...",
"Map/EightPuzzle/STile (7)/Objects/Repairman@1:0","Nice, we can fix the bridge!","와아! 다리를 고칠 수 있어요! 신나네요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@1:1","If you bring us a Minecart I can still try and get you that extra reward.","아, 근데 말이에요. 혹시 광산 수레도 가져다 주실 수 있어요? 그러면 더 멋진 보상을 드릴 수 있을 것 같아요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@1:2","Not interested? Works for me. I'll go fix it now.","관심 없으세요? 괜찮아요, 괜찮아요! 제가 지금 당장 가서 고칠게요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@1:3","Last chance! No more reward after this!","어머나, 마지막 기회예요! 이제 보상은 없어요, 진짜로요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@1:4","Kachow!","야호!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@2:0","Nice, we can fix the bridge!","와아! 다리를 고칠 수 있어요! 신나네요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@2:1","If you bring us a Rail I can still try and get you that extra reward.","아, 근데 말이에요. 혹시 레일도 가져다 주실 수 있어요? 그러면 더 멋진 보상을 드릴 수 있을 것 같아요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@2:2","Not interested? Works for me. I'll go fix it now.","관심 없으세요? 괜찮아요, 괜찮아요! 제가 지금 당장 가서 고칠게요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@2:3","Last chance! No more reward after this!","어머나, 마지막 기회예요! 이제 보상은 없어요, 진짜로요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@2:4","Kachow!","야호!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@3:0","You brought both? Great, time to get to work!","우와! 둘 다 가져오셨어요?! 대박이에요! 일할 시간이에요, 신나요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@3:1","Kachow!","야호!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@4:0","Thank you so much for the help!","도와주셔서 정말정말 감사해요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@4:1","You didn't see me fix it? Thanks I work quick.","제가 고치는 걸 못 보셨다고요? 헤헤, 전 번개처럼 빠르거든요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@5:0","And for your extra reward... I thought I might upgrade your new shoes!","그리고 추가 보상으로... 짜잔! 당신의 새 신발을 업그레이드해 드렸어요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@5:1","You should run a tiny bit faster now.","이제 바람보다 빠르게 달릴 수 있을 거예요!",
"Map/EightPuzzle/STile (7)/Objects/Repairman@6:0","...","...",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/AnnoyedIntern@0:0","Why are all the computers facing downwards..?","왜 모든 컴퓨터가 아래를 향하고 있지?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@0:0","Barron send you? Sorry just... give me a second.","배런이 보냈어? 미안... 잠깐만.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@1:0","Did you just-","너 방금..",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@1:1","I was still looking at that! Oh no...","계속 보고 있었는데! 오, 안돼...",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@2:0","No no no no no no","안돼 안돼 안돼 안돼 안돼",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@2:1","Everything's stuck now!","모든 게 멈췄어!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@2:2","The rail line is broken... the jungle is in disarray!","레일이 끊어졌어... 이 망할 정글 지긋지긋해!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@2:3","...............","...............",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@2:4","Well... friend.","글쎄... 친구.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@3:0","Well... friend.","글쎄... 친구.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@3:1","I know you've done so much but, would you be so kind as to fix this situation?","네가 지금까지 많은 일을 한 건 알지만 이 상황을 고쳐줄 수 있겠어?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@3:2","I was looking into a solution before you grabbed that last piece.","네가 마지막 조각을 가져가기 전에 해결책을 찾고 있었어.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@3:3","Some archeologist from the other continent mentioned <#ff9040>A Scroll</color>.","다른 대륙에서 온 고고학자가 <#ff9040>두루마리</color>에 대해 언급했어.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@3:4","She was heading to the desert north of here, I would appreciate if you followed.","여기 북쪽 사막으로 가고 있었는데 따라가 주면 고맙겠어.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@4:0","The Scroll! You have it!","그 두루마리! 가져왔구나!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@4:1","Go on, use it. Fix this place up!","어서 써봐. 여길 고쳐!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@5:0","Oh. Everything's already fixed.","오, 이미 다 고쳤네!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@5:1","Well, that's great news! Thanks for doing it so quick.","좋은 소식이네! 이렇게나 빨리 고쳐주다니 고마워.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@5:2","I'll let the guys below know, they can open the door to the Rocket Factory.","아래 사람들에게 로켓 공장의 문을 드디어 열 수 있다고 알려줄게.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@6:0","Nice! Everything is fixed now!","잘됐네! 이제 모든 것이 해결되었어!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@6:1","Thanks for figuring it out, you're a life saver.","알아내줘서 고마워, 네가 생명의 은인이야.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@6:2","I'll let the folks below know, they can open the door to the Rocket Factory.","아래 사람들에게 로켓 공장의 문을 드디어 열 수 있다고 알려줄게.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:0","No no no no no no","안돼 안돼 안돼 안돼 안돼",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:1","Everything's stuck now!","모든 게 멈췄어!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:2","The rail line is... the rail is functional?","레일이... 레일이 작동해?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:3","Well....... that's enough for the folks at the Rocket Factory, so I'll let them know.","음....... 로켓 공장에 있는 사람들에게 알려줄게.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:4","If you want to fix the rest of the jungle, you should really go to the desert though.","나머지 정글을 고치고 싶다면 정말로 사막으로 가야 한다니까?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@7:5","Some archeologist mentioned <#ff9040>A Scroll</color>, some super powerful artifact.","어떤 고고학자가 아주 강력한 유물인 <#ff9040>두루마리</color>를 언급했다고.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@8:0","Nice! You found the scroll!","좋았어! 두루마리를 찾았네!",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@8:1","Thanks for fixing everything, you're a life saver.","다 고쳐줘서 고마워, 네가 생명의 은인이야.",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@9:0","No no no no no no","안돼 안돼 안돼 안돼 안돼",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@9:1","Wait... everything is okay?","잠깐... 다 괜찮은 거야?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@9:2","Huh... how did you manage to do that?","어... 어떻게 한 거야?",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@9:3","Well thanks a bunch.I'm glad someone here knows what they're doing!","정말 고마워. ",
"Map/EightPuzzle/STile (8)/Objects/Upstairs/Secretary@9:4","I'll let the folks at the Rocket Factory know, the door should be open.","로켓 공장 직원들한테 문이 열릴 거라고 알려줄게.",
"Map/EightPuzzle/STile (9)/Objects/Intern Health Care@0:0","Did you know we get free healthcare after our 365th day of working?","365일 근무하면 무료 의료 서비스를 받을 수 있다는 거 알고 계셨나요?",
"Map/EightPuzzle/STile (9)/Objects/Intern Health Care@0:1","Just need to stay healthy for 332 more days!","332일만 더 건강하게 일하면 됩니다!",
"Map/World Grid/BaseDecorations/From Magitech/Outside/TruckHorizontal/Drew@0:0","Dump truck delivered.","덤프트럭이 도착했습니다.",
"Map/World Grid/BaseDecorations/Romeo@0:0","Heavens, how did you get here?","세상에, 어떻게 여기까지 왔나?",
"Map/World Grid/BaseObjects/Intern5@0:0","Sorry pal... the Rocket Factory is closed until this rail line is permanently fixed.","죄송합니다... 이 철로가 고쳐지기 전까지 로켓 공장은 문을 열지 않을거예요.",
"Map/World Grid/BaseObjects/Intern5@1:0","The rail line's fixed? Head on into the Rocket Factory then!","철로가 고쳐졌다고요? 그럼 로켓 공장으로 들어가세요!",
"Map/World Grid/BaseObjects/Intern5@2:0","...","...",
"Map/World Grid/BaseObjects/Jungle Marking@0:0","Tourists: Beware of Gentrification","관광객들에게 : 
젠트리피케이션 주의",
