"Slider.v1.0.14","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
about them in normal usage. However, if your localization file seems to
be corrupted, these rules may be helpful for debugging purposes...
- The first 4 rows can be arbitrarily long
  - The first cell of first row is used to store this block of instruction
    text
  - The first 3 cells of the fourth row is used as headers
  - All other cells in the first and fourth rows are ignored
  - Columns in the second row alternate between property and value (ex.
    ' foo | 1 | bar | 3.5 | ... '
    - Any whitespaces before and after the property name are ignored
  - Columns in the third row are exclusively comments for properties in the
    second row
- Every following line can include any number of cells, but only the
  first four will be parsed (you can use the rest as comments if needed)
  - The fourth column is an optional metadata column
",
"Map/Tiles/Logan Tile/WorldCanvas/Text/Text Outline (2)","Logan Bowers","Logan Bowers","PixelTitanOne;1",
"Map/Tiles/Logan Tile/WorldCanvas/Text/Text Outline (3)","Logan Bowers","Logan Bowers","PixelTitanOne;1",
"Map/Tiles/Logan Tile/WorldCanvas/Text/Text Outline (4)","Logan Bowers","Logan Bowers","PixelTitanOne;1",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Fire Wizard Past/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Lightning Wizard Past/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Other Tile/Objects/WizardDuelPuzzle/Lightning Wizard Past/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)/Text","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","PixelTitanZero;1",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)/Text Outline (1)","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","PixelTitanZero;1",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)/Text Outline (2)","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","PixelTitanZero;1",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)/Text Outline (3)","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","PixelTitanZero;1",
"Map/Tiles/Other Tile/WorldCanvas/Text (1)/Text Outline (4)","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","Kate Tran 
Jimmy Huang
Maddie King
Sudarshan Srinivasan
Vu Nguyen
Rithvik Maladi
","PixelTitanZero;1",
"Map/Tiles/Other Tile/WorldCanvas/Text/Text","Additional Contributions","Additional Contributions","PixelTitanOne;1",
"Map/Tiles/Other Tile/WorldCanvas/Text/Text Outline (1)","Additional Contributions","Additional Contributions","PixelTitanOne;1",
"Map/Tiles/Other Tile/WorldCanvas/Text/Text Outline (2)","Additional Contributions","Additional Contributions","PixelTitanOne;1",
"Map/Tiles/Other Tile/WorldCanvas/Text/Text Outline (3)","Additional Contributions","Additional Contributions","PixelTitanOne;1",
"Map/Tiles/Other Tile/WorldCanvas/Text/Text Outline (4)","Additional Contributions","Additional Contributions","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)/Text","Jamie Lee","Jamie Lee","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)/Text Outline (1)","Jamie Lee","Jamie Lee","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)/Text Outline (2)","Jamie Lee","Jamie Lee","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)/Text Outline (3)","Jamie Lee","Jamie Lee","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (2)/Text Outline (4)","Jamie Lee","Jamie Lee","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)/Text","Art","Art","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)/Text Outline (1)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)/Text Outline (2)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)/Text Outline (3)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (3)/Text Outline (4)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)/Text","Programming","Programming","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)/Text Outline (1)","Programming","Programming","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)/Text Outline (2)","Programming","Programming","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)/Text Outline (3)","Programming","Programming","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text (4)/Text Outline (4)","Programming","Programming","PixelTitanZero;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text/Text","Pawan 
Jayakumar","Pawan 
Jayakumar","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text/Text Outline (1)","Pawan 
Jayakumar","Pawan 
Jayakumar","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text/Text Outline (2)","Pawan 
Jayakumar","Pawan 
Jayakumar","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text/Text Outline (3)","Pawan 
Jayakumar","Pawan 
Jayakumar","PixelTitanOne;1",
"Map/Tiles/Pawan Jamie Tile/WorldCanvas/Text/Text Outline (4)","Pawan 
Jayakumar","Pawan 
Jayakumar","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/Objects/Alien Commander/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Programming Tile 1/Objects/Alien Commander/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Programming Tile 1/Objects/Commander/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Programming Tile 1/Objects/Commander/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Programming Tile 1/Objects/Private/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Programming Tile 1/Objects/Private/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Programming Tile 1/Objects/Robot/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Programming Tile 1/Objects/Robot/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Programming Tile 1/Objects/Sergeant/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Programming Tile 1/Objects/Sergeant/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)/Text","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)/Text Outline (1)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)/Text Outline (2)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)/Text Outline (3)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text (1)/Text Outline (4)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text/Text","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","PixelTitanZero;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text/Text Outline (1)","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","PixelTitanZero;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text/Text Outline (2)","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","PixelTitanZero;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text/Text Outline (3)","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","PixelTitanZero;1",
"Map/Tiles/Programming Tile 1/WorldCanvas/Text/Text Outline (4)","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","Koushik Thiyagarajan
Kristian Chappell
Aneesh Boreda
Kenneth Wang
Muskaan Gupta","PixelTitanZero;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)/Text","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)/Text Outline (1)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)/Text Outline (2)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)/Text Outline (3)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text (1)/Text Outline (4)","Additional Programming","Additional Programming","PixelTitanOne;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text/Text","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","PixelTitanZero;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text/Text Outline (1)","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","PixelTitanZero;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text/Text Outline (2)","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","PixelTitanZero;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text/Text Outline (3)","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","PixelTitanZero;1",
"Map/Tiles/Programming Tile 2/WorldCanvas/Text/Text Outline (4)","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","Reinart Realina
Thomas Dayton
Nicolas Cai
Tristan Ziegler
Zhenyu Wu
Steven Jia","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/Sara/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Sara Max Tile/Sara/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)/Text","Art","Art","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)/Text Outline (1)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)/Text Outline (2)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)/Text Outline (3)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (1)/Text Outline (4)","Art","Art","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)/Text","Max Zhang","Max Zhang","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)/Text Outline (1)","Max Zhang","Max Zhang","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)/Text Outline (2)","Max Zhang","Max Zhang","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)/Text Outline (3)","Max Zhang","Max Zhang","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (2)/Text Outline (4)","Max Zhang","Max Zhang","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)/Text","Design","Design","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)/Text Outline (1)","Design","Design","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)/Text Outline (2)","Design","Design","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)/Text Outline (3)","Design","Design","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text (3)/Text Outline (4)","Design","Design","PixelTitanZero;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text/Text","Sara Inani","Sara Inani","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text/Text Outline (1)","Sara Inani","Sara Inani","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text/Text Outline (2)","Sara Inani","Sara Inani","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text/Text Outline (3)","Sara Inani","Sara Inani","PixelTitanOne;1",
"Map/Tiles/Sara Max Tile/WorldCanvas/Text/Text Outline (4)","Sara Inani","Sara Inani","PixelTitanOne;1",
"Map/Tiles/Special Thanks Tile/Objects/Alchemist Muta/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Special Thanks Tile/Objects/Alchemist Muta/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Special Thanks Tile/Objects/Fezziwig/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Special Thanks Tile/Objects/Fezziwig/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Special Thanks Tile/Objects/House1 bot right/Carly/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Special Thanks Tile/Objects/House1 bot right/Carly/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Special Thanks Tile/Objects/Hungry Worker/Canvas/Dialogue","","","TinyUnicode;1",
"Map/Tiles/Special Thanks Tile/Objects/Hungry Worker/Canvas/Dialogue BG Font","","","PixelUnicodeFill;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)/Text","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
Playtesters
","PixelTitanZero;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)/Text Outline (1)","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
Playtesters
","PixelTitanZero;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)/Text Outline (2)","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
Playtesters
","PixelTitanZero;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)/Text Outline (3)","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
Playtesters
","PixelTitanZero;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text (1)/Text Outline (4)","Mark Brown
Beth O'Brien
Playtesters
","Mark Brown
Beth O'Brien
Playtesters
","PixelTitanZero;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text/Text","Special Thanks","Special Thanks","PixelTitanOne;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text/Text Outline (1)","Special Thanks","Special Thanks","PixelTitanOne;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text/Text Outline (2)","Special Thanks","Special Thanks","PixelTitanOne;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text/Text Outline (3)","Special Thanks","Special Thanks","PixelTitanOne;1",
"Map/Tiles/Special Thanks Tile/WorldCanvas/Text/Text Outline (4)","Special Thanks","Special Thanks","PixelTitanOne;1",
