"Slider.v1.0.11","Unity.v2022.3.44f1","(file format explainer)->","Localization files are formatted like CSV so they can be easily edited,
however formatting has strict rules for easy parsing. Most of these rules
are already handled by Excel / Libre / etc., so you don't have to worry
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@6:1","Carefully...","_har_Carefully..._har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@7:0","WOAH! I- I think I saw a sna- AH!","_har_WOAH! I- I think I saw a sna- AH!_har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@7:1","Oh my god I think there's a sharp rock under me too!","_har_Oh my god I think there's a sharp rock under me too!_har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@7:2","and is that... SAND?!?","_har_and is that... SAND?!?_har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@7:3","Nonononono I can't I can't keep going.","_har_Nonononono I can't I can't keep going._har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@8:0","<jitter>STOP THAT WHAT ARE YOU DOING?!</jitter>","_har_<jitter>STOP THAT WHAT ARE YOU DOING?!</jitter>_har_",
"Map/EightPuzzle/STile (3)/Objects/Baboon Right Tree/StuckHolder/Baboon@9:0","<jitter>I'M GONNA FALL OFF IF YOU KEEP SHAKING IT</jitter>","_har_<jitter>I'M GONNA FALL OFF IF YOU KEEP SHAKING IT</jitter>_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@0:0","Oh, you're back again, strange one.","_har_Oh, you're back again, strange one._har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@0:1","I've got my eye on you feller.","_har_I've got my eye on you feller._har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@1:0","?? What are you doing??","_har_?? What are you doing??_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@1:1","Stop that!!","_har_Stop that!!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@2:0","m-m-mMY WALL- MY SAFE!!!","_har_m-m-mMY WALL- MY SAFE!!!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@2:1","THIS IS THE SECOND TIME","_har_THIS IS THE SECOND TIME_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Bartender Watch Explosion@3:0","I'll get you for this!!","_har_I'll get you for this!!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@0:0","The excavating temple diving crew is almost ready!","_har_The excavating temple diving crew is almost ready!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@0:1","We were picking up traces of one of the magic gems there.","_har_We were picking up traces of one of the magic gems there._har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@1:0","Hmmm... were behind schedule for excavating.","_har_Hmmm... were behind schedule for excavating._har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@2:0","Wh-whats happening?!","_har_Wh-whats happening?!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@3:0","This fellow is an astounding archeologist! We're so lucky to have found him!","_har_This fellow is an astounding archeologist! We're so lucky to have found him!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/Coordinator@3:1","He's already confirmed a ton of our theories about this temple. Who knows what's next?","_har_He's already confirmed a ton of our theories about this temple. Who knows what's next?_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@0:0","Studies suggest there are all kinds of relics still down there!","_har_Studies suggest there are all kinds of relics still down there!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@1:0","I hope there are dinosaurs too.","_har_I hope there are dinosaurs too._har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@2:0","Someone stop them!","_har_Someone stop them!_har_",
"Map/EightPuzzle/STile (3)/Objects/MagitechEnable/VIP Bro@3:0","Man, that casino should really hire some security.","_har_Man, that casino should really hire some security._har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@0:0","Raaaaa! Stay away from my boness!","_har_Raaaaa! Stay away from my boness!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@0:1","Party? Rahaha, I go if you find me nice, new bone.","_har_Party? Rahaha, I go if you find me nice, new bone._har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@1:0","Rahaha that bone is perfect! ","_har_Rahaha that bone is perfect! _har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@1:1","Hmm... Too high... Can't reach... Can you give boost? I will jump on time!","_har_Hmm... Too high... Can't reach... Can you give boost? I will jump on time!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@2:0","Need that old bone...","_har_Need that old bone..._har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@2:1","Use land magic! Boost me to bone!","_har_Use land magic! Boost me to bone!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@3:0","Rah! More! More boost!","_har_Rah! More! More boost!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@4:0","RAAHHHHHHHH!!","_har_RAAHHHHHHHH!!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@5:0","Look good? I dressed for party now. Bring party over here!","_har_Look good? I dressed for party now. Bring party over here!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@6:0","RAAAAAAAA! Party time!","_har_RAAAAAAAA! Party time!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@7:0","Don't break my fashion bone, rahaha!","_har_Don't break my fashion bone, rahaha!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@8:0","SURPRISE! RAHAHAHAHAHA!","_har_SURPRISE! RAHAHAHAHAHA!_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@9:0","Party over..?","_har_Party over..?_har_",
"Map/EightPuzzle/STile (4)/Objects/Jackal@9:1","Rah, I always overdress...","_har_Rah, I always overdress..._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@0:0","Hey feller, welcome to Slideways. Have a good time now!","_har_Hey feller, welcome to Slideways. Have a good time now!_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@1:0","C'mon feller, best not to leave your opponent alone mid-dice-game.","_har_C'mon feller, best not to leave your opponent alone mid-dice-game._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@1:1","That kid's been waiting here for hours just to play you...","_har_That kid's been waiting here for hours just to play you..._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@2:0","Nice win, but go easy on the kid.","_har_Nice win, but go easy on the kid._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@2:1","Looks like he hasn't had a win himself in a long while...","_har_Looks like he hasn't had a win himself in a long while..._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@3:0","Woah there feller, you don't look too good. I think you've had enough already...","_har_Woah there feller, you don't look too good. I think you've had enough already..._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@3:1","Magic <#ff9040>scroll</color>? Oh you mean that paper I write my drink recipes on. You can't have that!","_har_Magic <#ff9040>scroll</color>? Oh you mean that paper I write my drink recipes on. You can't have that!_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@3:2","No customers allowed behind the counter!","_har_No customers allowed behind the counter!_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@4:0","Hey! How in tarnation did you get back there!?","_har_Hey! How in tarnation did you get back there!?_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@4:1","Get out of here!","_har_Get out of here!_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@5:0","Oh, you're back again, strange one.","_har_Oh, you're back again, strange one._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@5:1","I've got my eye on you feller.","_har_I've got my eye on you feller._har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@6:0","m-m-mMY WALL- MY SAFE!!!","_har_m-m-mMY WALL- MY SAFE!!!_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@6:1","THIS IS THE SECOND TIME","_har_THIS IS THE SECOND TIME_har_",
"Map/EightPuzzle/STile (5)/Objects/Bartender@7:0","I'll get you for this!!","_har_I'll get you for this!!_har_",
"Map/EightPuzzle/STile (5)/Objects/Clubber (1)@0:0","haha I gott all da balls out of pockett... do I win now?","_har_haha I gott all da balls out of pockett... do I win now?_har_",
"Map/EightPuzzle/STile (5)/Objects/Clubber (1)@1:0","lookss like your game culd use another rolll of the dice.","_har_lookss like your game culd use another rolll of the dice._har_",
"Map/EightPuzzle/STile (5)/Objects/Clubber (1)@2:0","yu play dice reall good. He shuld stick to playing with balls.","_har_yu play dice reall good. He shuld stick to playing with balls._har_",
"Map/EightPuzzle/STile (5)/Objects/Clubber (1)@3:0","tha hole dezerts joined togeder gud job","_har_tha hole dezerts joined togeder gud job_har_",
"Map/EightPuzzle/STile (5)/Objects/Clubber (1)@4:0","wowz thats lot money did gains it from dice?","_har_wowz thats lot money did gains it from dice?_har_",
"Map/EightPuzzle/STile (5)/Objects/Dice/Dice Sprite/Canvas/Dialogue","5","_har_5_har_",
"Map/EightPuzzle/STile (5)/Objects/Dice/Dice Sprite/Canvas/Dialogue BG Font","5","_har_5_har_",
"Map/EightPuzzle/STile (6)/Objects/Bouncer@0:0","No personnel without the proper amount of shades can enter the VIP lounge. ","_har_No personnel without the proper amount of shades can enter the VIP lounge. _har_",
"Map/EightPuzzle/STile (6)/Objects/Bouncer@1:0","You have the shades. Please enter sir.","_har_You have the shades. Please enter sir._har_",
"Map/EightPuzzle/STile (6)/Objects/Bouncer@2:0","Hey, where are you going with that? Someone else, stop him!","_har_Hey, where are you going with that? Someone else, stop him!_har_",
"Map/EightPuzzle/STile (6)/Objects/Bouncer@3:0","I'll let it slip this time, but only cause you're cool.","_har_I'll let it slip this time, but only cause you're cool._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@0:0","Hey Mr. wins-at-everything, I challenge you to a game of dice!","_har_Hey Mr. wins-at-everything, I challenge you to a game of dice!_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@0:1","The dice are in the other half of the casino. You scared?","_har_The dice are in the other half of the casino. You scared?_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@1:0","Hey Mr. wins-at-everything, I challenge you to a game of dice!","_har_Hey Mr. wins-at-everything, I challenge you to a game of dice!_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@1:1","Go grab the dice. Unless you're scared!","_har_Go grab the dice. Unless you're scared!_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@2:0","We're playing something even you can understand. It's called 11's.","_har_We're playing something even you can understand. It's called 11's._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@2:1","Whoever rolls the highest odd number wins. I'll go first.","_har_Whoever rolls the highest odd number wins. I'll go first._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@2:2","C'mon, c'mon...","_har_C'mon, c'mon..._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@2:3","Ha, a 9! You need an 11 to win now! You're done for!","_har_Ha, a 9! You need an 11 to win now! You're done for!_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@2:4","Your turn, bozo.","_har_Your turn, bozo._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@3:0","We're playing something even you can understand. It's called 11's.","_har_We're playing something even you can understand. It's called 11's._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@3:1","Whoever rolls the highest odd number wins. I'll go first.","_har_Whoever rolls the highest odd number wins. I'll go first._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@3:2","C'mon, c'mon...","_har_C'mon, c'mon..._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@3:3","Ha, a 9! You need an 11 to win now! ","_har_Ha, a 9! You need an 11 to win now! _har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@3:4","Your turn, bozo.","_har_Your turn, bozo._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@4:0","Wanna play 11's? Get the other half of the table, pal.","_har_Wanna play 11's? Get the other half of the table, pal._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@5:0","Only a 6! Looks like victory goes to Chad this time.","_har_Only a 6! Looks like victory goes to Chad this time._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@6:0","Wait... your roll isn't over?","_har_Wait... your roll isn't over?_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@6:1","Please, God, don't roll an 11.","_har_Please, God, don't roll an 11._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@7:0","What?? How?? What??","_har_What?? How?? What??_har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@7:1","Sigh... I guess I should start to expect these things, huh...","_har_Sigh... I guess I should start to expect these things, huh..._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@8:0","I can't even win a game of chance...","_har_I can't even win a game of chance..._har_",
"Map/EightPuzzle/STile (6)/Objects/Chad@9:0","...","_har_..._har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@0:0","The dance floor's too hot!","_har_The dance floor's too hot!_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@1:0","Woah, I hope that large object falling didn't interfere with that gentleman's game of dice over yonder!","_har_Woah, I hope that large object falling didn't interfere with that gentleman's game of dice over yonder!_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@1:1","Who would've thought a big <wavy>SHAKE</wavy> could re-roll the dice like that?","_har_Who would've thought a big <wavy>SHAKE</wavy> could re-roll the dice like that?_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@2:0","I'm working on my dance moves. My favorite is the slide.","_har_I'm working on my dance moves. My favorite is the slide._har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@3:0","Woah, I hope that massive explosion doesn't interfere with that gentleman's game of dice over yonder!","_har_Woah, I hope that massive explosion doesn't interfere with that gentleman's game of dice over yonder!_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (2)@3:1","Wait, where is he? I hope he's okay.","_har_Wait, where is he? I hope he's okay._har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (3)@0:0","I'm heatin things up!","_har_I'm heatin things up!_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (3)@1:0","Happy New Years!","_har_Happy New Years!_har_",
"Map/EightPuzzle/STile (6)/Objects/Clubber (3)@2:0","Yea fireworks!","_har_Yea fireworks!_har_",
"Map/EightPuzzle/STile (6)/Objects/Dice/Dice Sprite/Canvas/Dialogue","5","_har_5_har_",
"Map/EightPuzzle/STile (6)/Objects/Dice/Dice Sprite/Canvas/Dialogue BG Font","5","_har_5_har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@0:0","No shades? No thanks. Get out of here.","_har_No shades? No thanks. Get out of here._har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@1:0","You want me to go to the Oasis? I don't make appearances for free, kid.","_har_You want me to go to the Oasis? I don't make appearances for free, kid._har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@1:1","Ugh, if I stop by, will you stop bothering me?","_har_Ugh, if I stop by, will you stop bothering me?_har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@1:2","You need to bring it to me though. I'm not walking further than I have to.","_har_You need to bring it to me though. I'm not walking further than I have to._har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@2:0","Hey hey hey people, what's happenin'?","_har_Hey hey hey people, what's happenin'?_har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@3:0","No, really... what's... uh... happening...?","_har_No, really... what's... uh... happening...?_har_",
"Map/EightPuzzle/STile (6)/Objects/Gazelle@3:1","wh... w-wha-","_har_wh... w-wha-_har_",
"Map/EightPuzzle/STile (7)/Objects/Bandit@0:0","Mah safe!","_har_Mah safe!_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@0:0","Yoo braah, this cactus juice is something else... here, try some.","_har_Yoo braah, this cactus juice is something else... here, try some._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@1:0","I've been trying to open this safe with these new cactus juice powers.","_har_I've been trying to open this safe with these new cactus juice powers._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@1:1","It feels like I can see the past... but it's like... <wavy>a mirage</wavy>.","_har_It feels like I can see the past... but it's like... <wavy>a mirage</wavy>._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@1:2","Wish I could explore the <wavy>mirages</wavy> with you bro, but I'm totally gonkedd.","_har_Wish I could explore the <wavy>mirages</wavy> with you bro, but I'm totally gonkedd._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@1:3","Let me know what you find, bro!","_har_Let me know what you find, bro!_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@2:0","You found a wizard?? Brooo...","_har_You found a wizard?? Brooo..._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@2:1","Dude do you ever wonder where the stuff on the <wavy>mirages</wavy> goes when it disappears?","_har_Dude do you ever wonder where the stuff on the <wavy>mirages</wavy> goes when it disappears?_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@2:2","Must be the phantom zone or something. I hope your wizard friend is alright there.","_har_Must be the phantom zone or something. I hope your wizard friend is alright there._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@3:0","You used your cactus powers to get a magic scroll? You're unstoppable bro.","_har_You used your cactus powers to get a magic scroll? You're unstoppable bro._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@3:1","I hope your past wizard mans likes the scroll.","_har_I hope your past wizard mans likes the scroll._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@4:0","BRO. WAS THAT A LASER?? COMING FROM THE DINOSAUR???","_har_BRO. WAS THAT A LASER?? COMING FROM THE DINOSAUR???_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@4:1","I know I wasn't hallucinating that dude, I could feel the heat from here. And it was already hot outside! ","_har_I know I wasn't hallucinating that dude, I could feel the heat from here. And it was already hot outside! _har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@4:2","And you've got a whole magic scroll you can use... bro...","_har_And you've got a whole magic scroll you can use... bro..._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@4:3","You think that beam is hot enough to melt through metal? Get that gold bro!","_har_You think that beam is hot enough to melt through metal? Get that gold bro!_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@5:0","Holy cowabunga dude! You did it!","_har_Holy cowabunga dude! You did it!_har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@5:1","I suppose you'll be taking the gold then.. you earned it bro...","_har_I suppose you'll be taking the gold then.. you earned it bro..._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@5:2","Oh? You just want my shades? Uh, yeah man, we can trade. Here you go.","_har_Oh? You just want my shades? Uh, yeah man, we can trade. Here you go._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@5:3","Enjoy the shades bro! No takesies backsies.","_har_Enjoy the shades bro! No takesies backsies._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@6:0","Oh, looks like the cactus juice is wearing off.","_har_Oh, looks like the cactus juice is wearing off._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@6:1","Have fun with those glasses.","_har_Have fun with those glasses._har_",
"Map/EightPuzzle/STile (7)/Objects/VIPHolder/VIP@7:0","I should really figure out how to get up from here, huh?","_har_I should really figure out how to get up from here, huh?_har_",
"Map/World Grid/BaseDecorations/From MGT/Outside/TruckHorizontal/Drew@0:0","Dump truck delivered.","_har_Dump truck delivered._har_",
"Map/World Grid/BaseObjects/Camper@0:0","Oh jeez! My fire's dying but I don't have any wood.","_har_Oh jeez! My fire's dying but I don't have any wood._har_",
"Map/World Grid/BaseObjects/Camper@1:0","Yes!! Time to boil some noodles!","_har_Yes!! Time to boil some noodles!_har_",
"Map/World Grid/BaseObjects/Camper@2:0","Mmmm, those noodles were de-lec-ta-ble!","_har_Mmmm, those noodles were de-lec-ta-ble!_har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@0:0","...","_har_..._har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@1:0","Oh, I see what you're thinking... I'll go turn that laser on.","_har_Oh, I see what you're thinking... I'll go turn that laser on._har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@1:1","Wait right there!!","_har_Wait right there!!_har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@2:0","Oh, I see what you're thinking...","_har_Oh, I see what you're thinking..._har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@2:1","Wait right there!","_har_Wait right there!_har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@3:0","...","_har_..._har_",
"Map/World Grid/BaseObjects/ChadFollowPlayer Variant@4:0","<var>MiscChadFollowPlayerChirp</var>","_har_<var>MiscChadFollowPlayerChirp</var>_har_",
"Map/World Grid/Desert Hints@0","Use the Scroll Scrap to Move the Middle Tile","_har_Use the Scroll Scrap to Move the Middle Tile_har_",
