"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@1:1","I'm not gonna win this fight if he has the Shield Generator.","_har_I'm not gonna win this fight if he has the Shield Generator._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:0","Woah, I'm toast without protection.","_har_Woah, I'm toast without protection._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@2:1","Is it getting hot in here or is that just me?","_har_Is it getting hot in here or is that just me?_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:0","Ha! You can't get me anymore!","_har_Ha! You can't get me anymore!_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@3:1","Now perish before my lightning spell!","_har_Now perish before my lightning spell!_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:0","Damn you! Now I'll never win this battle. Perhaps the time has come for a new approach.","_har_Damn you! Now I'll never win this battle. Perhaps the time has come for a new approach._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:1","A truce it is!","_har_A truce it is!_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@4:2","Now that you say it, our combined powers would be unstoppable!","_har_Now that you say it, our combined powers would be unstoppable!_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@5:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_har_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@6:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_har_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@7:0","Don't worry, with our efforts combined, we'll pave the way for fire and lightning.","_har_Don't worry, with our efforts combined, we'll pave the way for fire and lightning._har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@8:0","Radical!","_har_Radical!_har_","",
"Map/EightPuzzle/MagitechSTile (3) Past/Objects/WizardDuelPuzzle/Lightning Wizard Past@9:0","Whatever you say lil bro.","_har_Whatever you say lil bro._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:0","Two wizards had a legendary duel here, but unfortunately they both died.","_har_Two wizards had a legendary duel here, but unfortunately they both died._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:1","Imagine what they could have done together, with the power of friendship!","_har_Imagine what they could have done together, with the power of friendship!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@0:2","I have spots for the Shield Generator and a Gem they would have created.","_har_I have spots for the Shield Generator and a Gem they would have created._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@1:0","I have spots for the Shield Generator and a Gem they would have created.","_har_I have spots for the Shield Generator and a Gem they would have created._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@1:1","If they lived!","_har_If they lived!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:0","Behold! The Fire gem. (Don't touch it.)","_har_Behold! The Fire gem. (Don't touch it.)_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:1","It was created by the short wizard after he won the duel!","_har_It was created by the short wizard after he won the duel!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@2:2","The only rope I have is the perfect size for it!","_har_The only rope I have is the perfect size for it!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:0","Behold! The Lightning gem. (Don't touch it)","_har_Behold! The Lightning gem. (Don't touch it)_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:1","It was created by the lightning wizard after he won the duel!","_har_It was created by the lightning wizard after he won the duel!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@3:2","The only rope I have is the perfect size for it!","_har_The only rope I have is the perfect size for it!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@4:0","Hey! Where are you taking that?!","_har_Hey! Where are you taking that?!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:0","Tall and small, joining powers! Who would have thought?","_har_Tall and small, joining powers! Who would have thought?_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:1","In fact, the gem the made is so big I can't even rope it off!","_har_In fact, the gem the made is so big I can't even rope it off!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@5:2","Anyways, it's brought in more visitors. Take this as thanks.","_har_Anyways, it's brought in more visitors. Take this as thanks._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@6:0","Tall and small, joining powers! Who would have thought?","_har_Tall and small, joining powers! Who would have thought?_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@6:1","In fact, the gem the made is so big I can't even rope it off!","_har_In fact, the gem the made is so big I can't even rope it off!_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@6:2","Anyways, it's brought in more visitors. Take this as thanks.","_har_Anyways, it's brought in more visitors. Take this as thanks._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@7:0","Business is booming.","_har_Business is booming._har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@8:0","Hey, where'd the gem go?","_har_Hey, where'd the gem go?_har_","",
"Map/EightPuzzle/MagitechSTile (3)/All Tile Maps/House Tile Maps/Decorations/Curator@8:1","I knew I should've bought insurance.","_har_I knew I should've bought insurance._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@0:0","I pray whoever took the Burger enjoys it wholeheartedly... for my enjoyment comes from creation, not consumption.","_har_I pray whoever took the Burger enjoys it wholeheartedly... for my enjoyment comes from creation, not consumption._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@1:0","Hear thee, hear thee! I introduce to you... the Burger! Allow me to show you its juicy deliciousness!","_har_Hear thee, hear thee! I introduce to you... the Burger! Allow me to show you its juicy deliciousness!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@1:1","I'm sure this invention will go down in the history books.","_har_I'm sure this invention will go down in the history books._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@2:0","Wait, where are you going with that? Oh my days, someone help me!","_har_Wait, where are you going with that? Oh my days, someone help me!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@2:1","Well... you look like you need it more than me... you can have it.","_har_Well... you look like you need it more than me... you can have it._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@3:0","Wait, that's not my burger. What is that?","_har_Wait, that's not my burger. What is that?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@4:0","Back to the kitchen for me, I suppose.","_har_Back to the kitchen for me, I suppose._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Burger Puzzle/Hungry Ol Chap@5:0","You glutton! You need not 2 burgers!!","_har_You glutton! You need not 2 burgers!!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:0","My castle has gone missing! Good heavens what sorcery is this?","_har_My castle has gone missing! Good heavens what sorcery is this?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:1","Ahhh! Where did all those mushrooms come from? Did I botch the spell that badly?","_har_Ahhh! Where did all those mushrooms come from? Did I botch the spell that badly?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@0:2","Broken bridge, dissapearing castle, mushrooms everywhere, oh is there no end to this madness?","_har_Broken bridge, dissapearing castle, mushrooms everywhere, oh is there no end to this madness?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@1:0","I sense something. Is that.. the castle? Could it be?","_har_I sense something. Is that.. the castle? Could it be?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@1:1","But these stupid fungi are still in my way. ","_har_But these stupid fungi are still in my way. _har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:0","Aha! I knew my castle was nearby","_har_Aha! I knew my castle was nearby_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:1","But I can't fix the bridge. There's still... mushrooms in the way","_har_But I can't fix the bridge. There's still... mushrooms in the way_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@2:2","It's like they're... sucking away my power. What foul and heinous creations!","_har_It's like they're... sucking away my power. What foul and heinous creations!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@3:0","The mushrooms are gone! Gone at last!","_har_The mushrooms are gone! Gone at last!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@3:1","But... my castle. Oh where has my castle gone?","_har_But... my castle. Oh where has my castle gone?_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:0","My castle! My beautiful, mushroomless castle!","_har_My castle! My beautiful, mushroomless castle!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:1","Oh what a wonderful day this is! My power has returned at last!","_har_Oh what a wonderful day this is! My power has returned at last!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@4:2","One bridge made, coated with anti-shroomness...one less black market for me.","_har_One bridge made, coated with anti-shroomness...one less black market for me._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@5:0","Sweet, sweet home.","_har_Sweet, sweet home._har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@6:0","No... just a bit longer, please!","_har_No... just a bit longer, please!_har_","",
"Map/EightPuzzle/MagitechSTile (4) Past/Objects/Shrooms Puzzle/Anti-Shroom Wizard@7:0","I don't want to leave!!!!!!!!","_har_I don't want to leave!!!!!!!!_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Bob@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Bob@1:0","You're a legend alright.","_har_You're a legend alright._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Bob@1:1","Say hi to <var>Cat</var> for me.","_har_Say hi to <var>Cat</var> for me._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@0:0","I would KILL for a second burger right now. I'm so hungry...","_har_I would KILL for a second burger right now. I'm so hungry..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@0:1","Speaking of, I heard the very first burger was created and eaten at this very spot!","_har_Speaking of, I heard the very first burger was created and eaten at this very spot!_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@1:0","Wait... what happened to my burger?","_har_Wait... what happened to my burger?_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@1:1","So... hungry...","_har_So... hungry..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@2:0","Oh my delicousness, I will never let you go again!","_har_Oh my delicousness, I will never let you go again!_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@2:1","But... I wouldn't a second burger... yes a second burger would be amazing.","_har_But... I wouldn't a second burger... yes a second burger would be amazing._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@3:0","It seems as though this is some sort of... magical burger. It looks a little old, but it will do.","_har_It seems as though this is some sort of... magical burger. It looks a little old, but it will do._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@3:1","But even a magic burger is just a burger. What I would do for a second burger, magical or not...","_har_But even a magic burger is just a burger. What I would do for a second burger, magical or not..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@4:0","Hey! Where are you taking my burger!","_har_Hey! Where are you taking my burger!_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@5:0","Is that burger... glowing?","_har_Is that burger... glowing?_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:0","Two burgers? Just for me? ","_har_Two burgers? Just for me? _har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:1","However, wherever, whenever this is possible, thank you chap.","_har_However, wherever, whenever this is possible, thank you chap._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@6:2","Take some contraband I found on the job.","_har_Take some contraband I found on the job._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@7:0","So.... full...","_har_So.... full..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@7:1","Yummy hammburbgeres","_har_Yummy hammburbgeres_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@8:0","I'm getting kind of hungry again.","_har_I'm getting kind of hungry again._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Burger Puzzle/Hungry Worker@8:1","Do you think they'd ever let me have a third hamburger?","_har_Do you think they'd ever let me have a third hamburger?_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Commander@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Commander@1:0","War's over kiddo. We won.","_har_War's over kiddo. We won._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Commander@1:1","Now go up there and show those misfits what we're made of!","_har_Now go up there and show those misfits what we're made of!_har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Kevin@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Kevin@1:0","Fixed the whole world, huh? That's a whole lotta untangling.","_har_Fixed the whole world, huh? That's a whole lotta untangling._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Pierre@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (4)/Objects/Pierre@1:0","Thanks for everything!","_har_Thanks for everything!_har_","",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@0:0","Hail there! Always nice to see visitors to our splendid fortress!","_har_Hail there! Always nice to see visitors to our splendid fortress!_har_","",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@0:1","Unfortunately, we can't welcome any tourists because our bridge is broken!","_har_Unfortunately, we can't welcome any tourists because our bridge is broken!_har_","",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@1:0","Oh my! Our bridge is fixed!","_har_Oh my! Our bridge is fixed!_har_","",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@1:1","I thought I would be stuck here all day.","_har_I thought I would be stuck here all day._har_","",
"Map/EightPuzzle/MagitechSTile (5) Past/All Tile Maps/Tile Maps/Decorations/Castle Lookout@2:0","Oh, the woes of mortal living!","_har_Oh, the woes of mortal living!_har_","",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@0:0","This one can can only be exploded from the bottom.","_har_This one can can only be exploded from the bottom._har_","",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@0:1","Safety restrictions and all that.","_har_Safety restrictions and all that._har_","",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@1:0","Nice work!","_har_Nice work!_har_","",
"Map/EightPuzzle/MagitechSTile (5)/Objects/Contractor@2:0","Thanks for helping rig all these explosives, it's heavy work.","_har_Thanks for helping rig all these explosives, it's heavy work._har_","",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@0:0","We both know what's happening let's just speed this up.","_har_We both know what's happening let's just speed this up._har_","",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@0:1"," ...","_har_ ..._har_","",
"Map/EightPuzzle/MagitechSTile (6) Past/Objects/NPC Bomb Sign@1:0","I'm over it.","_har_I'm over it._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Elevator Builder@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Elevator Builder@1:0","You're going to space? That's so *sob* cool!","_har_You're going to space? That's so *sob* cool!_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Elevator Builder@1:1","I hope that rocket can go up *and* down.","_har_I hope that rocket can go up *and* down._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Exploresse@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Exploresse@1:0","Honey... they said you were going to space???","_har_Honey... they said you were going to space???_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Exploresse@1:1","Oh goodness... bring <var>Cat</var> back safely!!","_har_Oh goodness... bring <var>Cat</var> back safely!!_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Exploresse@1:2","Oh! And stay safe too!","_har_Oh! And stay safe too!_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Gene@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Gene@1:0","Seems like you've had quite the time travel experience.","_har_Seems like you've had quite the time travel experience._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/Gene@1:1","You're welcome for the preperation. Heh.","_har_You're welcome for the preperation. Heh._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/OilHints@HintError:0","Something went wrong!","_har_Something went wrong!_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/OilHints@HintNumber2:0","1 barrel left! It should be behind the rocket.","_har_1 barrel left! It should be behind the rocket._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/OilHints@HintNumber3:0","1 barrel left! It should be on a rock in the past.","_har_1 barrel left! It should be on a rock in the past._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/OilHints@HintNumber4:0","1 barrel left! It should be on a rock in the present.","_har_1 barrel left! It should be on a rock in the present._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:0","Hey there future astronaut. The rocket's almost ready! Just need some backup fuel in case that gem stuff fails.","_har_Hey there future astronaut. The rocket's almost ready! Just need some backup fuel in case that gem stuff fails._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:1","I think 4 barrels of oil will be enough of a reserve fuel supply.","_har_I think 4 barrels of oil will be enough of a reserve fuel supply._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@0:2","I still need 4 barrels of oil to dri -- use as emergency reserves.","_har_I still need 4 barrels of oil to dri -- use as emergency reserves._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@1:0","Great! I still need 3 oil barrels.","_har_Great! I still need 3 oil barrels._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@2:0","Great! I still need 2 oil barrels.","_har_Great! I still need 2 oil barrels._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@3:0","<var>MagiTechOilHint</var>","_har_<var>MagiTechOilHint</var>_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:0","The rocket is almost ready! We need backup fuel in case that gem stuff fails.","_har_The rocket is almost ready! We need backup fuel in case that gem stuff fails._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:1","I think 4 barrels of oil will be enough of a reserve fuel supply.","_har_I think 4 barrels of oil will be enough of a reserve fuel supply._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:2","Wait. You found them all already?","_har_Wait. You found them all already?_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@4:3","Thanks a ton! Now to find some lime and simple syrup. 
Anyways here's a Slider piece as thanks.","_har_Thanks a ton! Now to find some lime and simple syrup. 
Anyways here's a Slider piece as thanks._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@5:0","Thanks a ton! I'll make sure she's ready for you to ride in.","_har_Thanks a ton! I'll make sure she's ready for you to ride in._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/RocketEngineer@6:0","Go on, you've worked so hard for this!","_har_Go on, you've worked so hard for this!_har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/ServerBot-1@0:0","...","_har_..._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/ServerBot-1@1:0","According to my calculations, you have saved us.","_har_According to my calculations, you have saved us._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/ServerBot-1@1:1","I am expressing gratitude. Please accept it.","_har_I am expressing gratitude. Please accept it._har_","",
"Map/EightPuzzle/MagitechSTile (6)/Objects/ServerBot-1@1:2","You are making this awkward.","_har_You are making this awkward._har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:0","Wait, are those my brother's sunglasses? How'd you even get them?","_har_Wait, are those my brother's sunglasses? How'd you even get them?_har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:1","How about you take mine and return his? Those were our father's favorite pair.","_har_How about you take mine and return his? Those were our father's favorite pair._har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:2","I was trying to open up a portal to reach him, but I wasn't able to.","_har_I was trying to open up a portal to reach him, but I wasn't able to._har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@0:3","Can you bring me to the northwest quadrent? That's where the portal was.","_har_Can you bring me to the northwest quadrent? That's where the portal was._har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:0","Alright, here goes nothing","_har_Alright, here goes nothing_har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:1","Alright, here goes nothing","_har_Alright, here goes nothing_har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@1:2","Hazzah!","_har_Hazzah!_har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@2:0","Let me know if he's okay, okay?","_har_Let me know if he's okay, okay?_har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@3:0","Thank goodness he's safe. Keep the sunglasses and take this gem I found as a reward.","_har_Thank goodness he's safe. Keep the sunglasses and take this gem I found as a reward._har_","",
"Map/EightPuzzle/MagitechSTile (7) Past/Objects/VIP Brother@4:0","Now how do I close a portal?","_har_Now how do I close a portal?_har_","",
"Map/EightPuzzle/MagitechSTile (7)/All Tile Maps/House Tile Maps/Decorations/Robot Calculator@0:0","Beep Boop!","_har_Beep Boop!_har_","",
"Map/EightPuzzle/MagitechSTile (7)/All Tile Maps/House Tile Maps/Decorations/Sara@0:0","Oh hey! Good to see you again.","_har_Oh hey! Good to see you again._har_","",
"Map/EightPuzzle/MagitechSTile (7)/All Tile Maps/House Tile Maps/Decorations/Sara@0:1","Now, what were the dimensions of the crystal machine..?","_har_Now, what were the dimensions of the crystal machine..?_har_","",
"Map/EightPuzzle/MagitechSTile (7)/Objects/Vault Tech@0:0","Welcome to TechVault! Our pattented design is ultra-secure and future proof!","_har_Welcome to TechVault! Our pattented design is ultra-secure and future proof!_har_","",
"Map/EightPuzzle/MagitechSTile (7)/Objects/Vault Tech@0:1","We travel back in time to build your vault, then break the access lever! Hah! Try getting inside now.","_har_We travel back in time to build your vault, then break the access lever! Hah! Try getting inside now._har_","",
"Map/EightPuzzle/MagitechSTile (7)/Objects/Vault Tech@1:0","Hmm... looks like we have some security concerns.","_har_Hmm... looks like we have some security concerns._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/All Tile Maps/House Tile Maps/Decorations/House4/Gem Wizard Sign@0:0","todo write lore here","_har_todo write lore here_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/AmbitiousKid@0:0","Woah... I hope I can be wizard.","_har_Woah... I hope I can be wizard._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/AmbitiousKid@1:0","Woah... with robots?!","_har_Woah... with robots?!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/AmbitiousKid@1:1","What's a robot?","_har_What's a robot?_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Curious Citizen@0:0","Sometimes I wonder if we deserve magic.","_har_Sometimes I wonder if we deserve magic._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Curious Citizen@0:1","Our village was the first to acquire it even though it didn't originate from here.","_har_Our village was the first to acquire it even though it didn't originate from here._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Curious Citizen@1:0","Of course, Fezziwig! We know how hard you've worked in this time.","_har_Of course, Fezziwig! We know how hard you've worked in this time._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Curious Citizen@1:1","One can't even imagine what you've done in the future already!","_har_One can't even imagine what you've done in the future already!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/DumbKid@0:0","Did you hear? Mommy said there was a wizard duel!","_har_Did you hear? Mommy said there was a wizard duel!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/DumbKid@0:1","It was a tie though.","_har_It was a tie though._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/DumbKid@1:0","Kaboom!!!","_har_Kaboom!!!_har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Loving Wife@0:0","My husband's a wizard! I'm so proud of him, though it doesn't always pay the bills...","_har_My husband's a wizard! I'm so proud of him, though it doesn't always pay the bills..._har_","",
"Map/EightPuzzle/MagitechSTile (8) Past/Objects/Loving Wife@1:0","Oh my...","_har_Oh my..._har_","",
